person_id,person_name,income
788,Дёмин Александр Петрович,5340047.92
789,Дюмин Сергей Александрович,3984942.8100000005
790,Золотарев Алексей Михайлович,6661165.07
791,Зубарев Александр Сергеевич,10028629.74
792,Зубков Василий Николаевич,4953838.57
793,Криволапов Александр Николаевич,5127449.1
794,Нордстрем Валентина Ивановна,7169763.17
795,Проскурин Владимир Викторович,7742010.93
796,Стрелков Анатолий Тимофеевич,4977424.76
798,Черных Виктор Дмитриевич,5795080.59
802,Томенко Виктор Петрович,21836745.8
807,Сагитов Салават Талганович,3065265.33
809,Тажитдинов Илшат Азаматович,8140490.5600000005
812,Пономарев Михаил Николаевич,19954946.65
818,Маврин Евгений Викторович,4450942.55
821,Хисматуллина Рузалия Сафиулловна,7363251.23
828,Карлова Ольга Анатольевна,2045372.085
829,Шубин Игорь Николаевич,57659447.15
831,Штыров Вячеслав Анатольевич,79685362.35
832,Шнякин Валерий Николаевич,3136800.0
833,Шверикас Вячеслав Николаевич,18920383.86
834,Казаковцев Олег Александрович,63719166.11
835,Шатиров Сергей Владимирович,18243602.1
836,Шамков Юрий Вениаминович,18416171.0
837,Чуб Владимир Федорович,70019854.0
838,Бирюков Петр Павлович,83540460.0
839,Чилингаров Артур Николаевич,26502267.43
840,Чернышев Игорь Николаевич,15429184.29
841,Голодец Ольга Юрьевна,62154242.86
843,Горбенко Александр Николаевич,32490626.0
845,Ракова Анастасия Владимировна,26228627.0
846,Сергунина Наталья Алексеевна,24851649.0
847,Пономаренко Сергей Александрович,8817860.67
848,Хуснуллин Марат Шакирзянович,119485063.0
850,Черноков Игорь Витальевич,3437630.49
851,Скорый Роман Петрович,24474252.72
852,Торба Александр Васильевич,7896391.800000001
856,Тезиков Николай Львович,5025518.91
858,Житков Александр Михайлович,9753694.73
859,Чмаров Константин Васильевич,9425900.84
860,Щербина Вера Георгиевна,9270785.440000001
861,Палатов Валерий Иванович,2615493.3699999996
862,Чусова Татьяна Анатольевна,2085279.17
863,Коньков Павел Алексеевич,15202878.609999998
869,Фомин Александр Германович,21621036.1
871,Галицких Александр Александрович,5857596.77
873,Кузнецов Алексей Борисович,6624191.17
874,Матвеев Дмитрий Александрович,5442085.61
876,Щерчков Сергей Владимирович,21846922.950000003
877,Перескоков Александр Викторович,4635671.18
878,Котлячков Алексей Алексеевич,6088384.67
879,Ковалева Елена Васильевна,3295740.6799999997
880,Иванов Владимир Александрович,9088552.54
881,Аверин Антон Валерьевич,9805835.0
882,Катанандов Сергей Леонидович,19961847.34
883,Лебедев Владимир Альбертович,51656071.62
